200,"[248, 376]"
200,"[248, 376]"
200,"[248, 376]"
200,"[248, 376]"
200,"[248, 376]"
200,"[248, 376]"
200,"[248, 376]"
200,"[248, 376]"
200,"[248, 376]"
200,"[248, 376]"
200,"[248, 376]"
200,"[248, 376]"
200,"[248, 376]"
200,"[248, 376]"
200,"[248, 376]"
200,"[248, 376]"
200,"[248, 376]"
200,"[248, 376]"
200,"[248, 376]"
200,"[248, 376]"
200,"[248, 376]"
200,"[248, 376]"
200,"[248, 376]"
200,"[248, 376]"
200,"[248, 376]"
200,"[248, 376]"
200,"[248, 376]"
200,"[248, 376]"
200,"[248, 376]"
200,"[248, 679, 615]"
200,"[401, 896]"
200,"[401, 896]"
200,"[401, 896]"
200,"[401, 896]"
200,"[401, 896]"
200,"[401, 896]"
200,"[401, 896]"
200,"[401, 896]"
200,"[401, 896]"
200,"[401, 896]"
200,"[401, 896]"
200,"[401, 896]"
200,"[401, 896]"
200,"[401, 896]"
200,"[401, 896]"
200,"[401, 896]"
200,"[401, 896]"
200,"[401, 896]"
200,"[401, 896]"
200,"[401, 896]"
200,"[401, 896]"
200,"[401, 896]"
200,"[401, 896]"
200,"[401, 896]"
200,"[401, 896]"
200,"[401, 896]"
200,"[401, 896]"
200,"[401, 896]"
200,"[401, 239]"
200,"[401, 239]"
200,"[890, 615]"
200,"[890, 615]"
200,"[890, 615]"
200,"[890, 615]"
200,"[890, 615]"
200,"[890, 615]"
200,"[890, 615]"
200,"[890, 615]"
200,"[890, 615]"
200,"[890, 615]"
200,"[890, 615]"
200,"[890, 615]"
200,"[890, 615]"
200,"[890, 615]"
200,"[890, 615]"
200,"[890, 615]"
200,"[890, 615]"
200,"[890, 615]"
200,"[890, 615]"
200,"[890, 615]"
200,"[890, 615]"
200,"[890, 615]"
200,"[890, 615]"
200,"[890, 615]"
200,"[890, 615]"
200,"[890, 615]"
200,"[890, 615]"
200,"[890, 615]"
200,"[890, 707]"
200,"[554, 14, 707]"
200,"[554, 14, 707]"
200,"[554, 14, 707]"
200,"[554, 14, 707]"
200,"[554, 14, 707]"
200,"[554, 14, 707]"
200,"[554, 14, 707]"
200,"[554, 14, 707]"
200,"[554, 14, 707]"
200,"[554, 14, 707]"
200,"[554, 14, 707]"
200,"[554, 14, 707]"
200,"[554, 14, 707]"
200,"[554, 14, 707]"
200,"[554, 14, 707]"
200,"[554, 14, 707]"
200,"[554, 14, 707]"
200,"[554, 14, 707]"
200,"[554, 14, 707]"
200,"[554, 14, 707]"
200,"[554, 14, 707]"
200,"[554, 14, 707]"
200,"[554, 14, 707]"
200,"[554, 14, 707]"
200,"[554, 14, 707]"
200,"[554, 14, 707]"
200,"[554, 14, 308]"
200,"[554, 434, 308]"
200,"[554, 434, 308]"
200,"[554, 434, 308]"
200,"[866, 614]"
200,"[866, 614]"
200,"[866, 614]"
200,"[866, 614]"
200,"[866, 614]"
200,"[866, 614]"
200,"[866, 614]"
200,"[866, 614]"
200,"[866, 614]"
200,"[866, 614]"
200,"[866, 614]"
200,"[866, 614]"
200,"[866, 614]"
200,"[866, 614]"
200,"[866, 614]"
200,"[866, 614]"
200,"[866, 614]"
200,"[866, 614]"
200,"[866, 614]"
200,"[866, 614]"
200,"[866, 614]"
200,"[866, 614]"
200,"[866, 614]"
200,"[866, 614]"
200,"[866, 614]"
200,"[866, 614]"
200,"[866, 614]"
200,"[866, 614]"
200,"[866, 458, 199]"
200,"[866, 458, 199]"
200,"[981, 156, 308]"
200,"[981, 156, 308]"
200,"[981, 156, 308]"
200,"[981, 156, 308]"
200,"[981, 156, 308]"
200,"[981, 156, 308]"
200,"[981, 156, 308]"
200,"[981, 156, 308]"
200,"[981, 156, 308]"
200,"[981, 156, 308]"
200,"[981, 156, 308]"
200,"[981, 156, 308]"
200,"[981, 156, 308]"
200,"[981, 156, 308]"
200,"[981, 156, 308]"
200,"[981, 156, 308]"
200,"[981, 156, 308]"
200,"[981, 156, 308]"
200,"[981, 156, 308]"
200,"[981, 156, 308]"
200,"[981, 156, 636]"
200,"[981, 156, 636]"
200,"[981, 156, 636]"
200,"[981, 156, 636]"
200,"[981, 156, 636]"
200,"[981, 156, 636]"
200,"[981, 156, 636]"
200,"[981, 156, 636]"
200,"[981, 156, 636]"
200,"[981, 846]"
200,"[553, 142]"
200,"[553, 142]"
200,"[553, 142]"
200,"[553, 142]"
200,"[553, 142]"
200,"[553, 142]"
200,"[553, 142]"
200,"[553, 142]"
200,"[553, 142]"
200,"[553, 142]"
200,"[553, 142]"
200,"[553, 142]"
200,"[553, 142]"
200,"[553, 142]"
200,"[553, 142]"
200,"[553, 142]"
200,"[553, 142]"
200,"[553, 142]"
200,"[553, 142]"
200,"[553, 142]"
200,"[553, 142]"
200,"[553, 142]"
200,"[553, 142]"
200,"[553, 142]"
200,"[553, 142]"
200,"[553, 142]"
200,"[553, 142]"
200,"[553, 142]"
200,"[553, 846, 636]"
200,"[553, 846, 636]"
200,"[894, 846, 636]"
200,"[894, 846, 543]"
200,"[894, 846, 543]"
200,"[894, 846, 543]"
200,"[894, 846, 543]"
200,"[894, 846, 543]"
200,"[894, 846, 543]"
200,"[894, 846, 543]"
200,"[894, 846, 543]"
200,"[894, 846, 543]"
200,"[894, 846, 543]"
200,"[894, 846, 543]"
200,"[894, 846, 543]"
200,"[894, 846, 557]"
200,"[894, 846, 557]"
200,"[894, 846, 557]"
200,"[894, 846, 557]"
200,"[894, 846, 557]"
200,"[894, 846, 557]"
200,"[894, 846, 557]"
200,"[894, 846, 557]"
200,"[894, 846, 557]"
200,"[894, 566]"
200,"[894, 566]"
200,"[894, 566]"
200,"[894, 566]"
200,"[894, 566]"
200,"[894, 566]"
200,"[894, 566]"
200,"[446, 27, 557]"
200,"[446, 27, 148]"
200,"[446, 27, 148]"
200,"[446, 27, 148]"
200,"[446, 27, 148]"
200,"[446, 27, 148]"
200,"[446, 27, 148]"
200,"[446, 27, 148]"
200,"[446, 27, 373]"
200,"[446, 27, 373]"
200,"[446, 27, 373]"
199,"[446, 27]"
199,"[446, 27]"
199,"[446, 27]"
199,"[446, 27]"
199,"[446, 27]"
199,"[446, 27]"
199,"[446, 27]"
199,"[446, 27]"
199,"[446, 27]"
199,"[446, 27]"
199,"[446, 27]"
199,"[446, 27]"
199,"[446, 27]"
199,"[446, 27]"
199,"[446, 27]"
199,"[446, 27]"
199,"[446, 27]"
199,"[446, 27]"
199,"[446, 27]"
200,"[20, 458, 199]"
200,"[20, 458, 199]"
200,"[20, 458, 199]"
200,"[20, 458, 199]"
200,"[20, 458, 199]"
200,"[20, 458, 199]"
200,"[20, 458, 199]"
200,"[20, 458, 199]"
200,"[20, 458, 199]"
200,"[20, 458, 199]"
200,"[20, 458, 199]"
200,"[20, 458, 199]"
200,"[20, 458, 199]"
200,"[20, 458, 199]"
200,"[20, 458, 199]"
200,"[20, 458, 199]"
200,"[20, 458, 199]"
200,"[20, 458, 199]"
200,"[20, 458, 199]"
200,"[20, 458, 199]"
200,"[20, 458, 199]"
200,"[20, 458, 483]"
200,"[20, 458, 483]"
199,"[20, 434, 679]"
199,"[20, 434, 679]"
199,"[20, 434, 679]"
199,"[20, 434, 679]"
199,"[20, 434, 679]"
200,"[335, 352, 556]"
200,"[335, 352, 556]"
200,"[335, 352, 556]"
200,"[335, 352, 556]"
200,"[335, 352, 556]"
200,"[335, 352, 556]"
200,"[335, 352, 556]"
200,"[335, 352, 556]"
200,"[335, 352, 556]"
200,"[335, 352, 556]"
200,"[335, 352, 556]"
200,"[335, 352, 556]"
200,"[335, 352, 556]"
200,"[335, 352, 556]"
200,"[335, 352, 556]"
200,"[335, 352, 556]"
200,"[335, 352, 556]"
200,"[335, 352, 556]"
200,"[335, 352, 556]"
200,"[335, 352, 556]"
200,"[335, 352, 556]"
200,"[335, 352, 556]"
200,"[335, 352, 556]"
200,"[335, 352, 556]"
200,"[335, 352, 556]"
200,"[335, 352, 556]"
200,"[335, 352, 556]"
200,"[335, 352, 556]"
200,"[335, 352, 556]"
199,"[335, 389, 434]"
200,"[31, 389, 483]"
200,"[31, 389, 483]"
200,"[31, 389, 483]"
200,"[31, 389, 483]"
200,"[31, 389, 483]"
200,"[31, 389, 483]"
200,"[31, 389, 483]"
200,"[31, 389, 483]"
200,"[31, 389, 483]"
200,"[31, 389, 483]"
200,"[31, 389, 483]"
200,"[31, 389, 483]"
200,"[31, 389, 483]"
200,"[31, 389, 764]"
200,"[31, 389, 764]"
200,"[31, 389, 764]"
200,"[31, 389, 764]"
200,"[31, 389, 764]"
200,"[31, 389, 764]"
200,"[31, 389, 764]"
200,"[31, 389, 764]"
200,"[31, 389, 764]"
198,"[31, 389]"
198,"[31, 389]"
200,"[31, 566, 330]"
200,"[31, 566, 330]"
200,"[31, 566, 330]"
200,"[31, 566, 330]"
200,"[31, 566, 330]"
200,"[241, 239]"
200,"[241, 239]"
200,"[241, 239]"
200,"[241, 239]"
200,"[241, 239]"
200,"[241, 239]"
200,"[241, 239]"
200,"[241, 239]"
200,"[241, 239]"
200,"[241, 239]"
200,"[241, 239]"
200,"[241, 239]"
200,"[241, 239]"
200,"[241, 239]"
200,"[241, 239]"
200,"[241, 239]"
200,"[241, 239]"
200,"[241, 239]"
198,"[241, 679]"
198,"[241, 679]"
198,"[241, 679]"
198,"[241, 679]"
198,"[241, 679]"
198,"[241, 679]"
198,"[241, 679]"
198,"[241, 679]"
198,"[241, 679]"
200,"[410, 570]"
200,"[410, 570]"
200,"[410, 570]"
200,"[410, 570]"
200,"[410, 570]"
200,"[410, 570]"
200,"[410, 570]"
200,"[410, 570]"
200,"[410, 570]"
200,"[410, 570]"
200,"[410, 570]"
200,"[410, 570]"
200,"[410, 570]"
200,"[410, 570]"
200,"[410, 570]"
200,"[410, 570]"
200,"[410, 570]"
200,"[410, 570]"
200,"[410, 570]"
200,"[410, 570]"
200,"[410, 570]"
200,"[410, 570]"
200,"[410, 570]"
200,"[410, 570]"
200,"[410, 570]"
200,"[410, 566, 434, 679]"
200,"[410, 566, 434, 679]"
200,"[410, 566, 434, 679]"
200,"[410, 566, 434, 679]"
200,"[410, 566, 434, 679]"
199,"[848, 434]"
199,"[848, 434]"
199,"[848, 434]"
199,"[848, 434]"
199,"[848, 434]"
199,"[848, 434]"
199,"[848, 434]"
199,"[848, 434]"
199,"[848, 434]"
199,"[848, 434]"
199,"[848, 434]"
199,"[848, 679, 330]"
199,"[848, 679, 330]"
199,"[848, 679, 330]"
199,"[848, 679, 330]"
199,"[848, 679, 330]"
199,"[848, 679, 330]"
199,"[848, 679, 330]"
200,"[848, 703, 330]"
200,"[848, 703, 330]"
200,"[848, 703, 330]"
200,"[848, 703, 330]"
197,"[848, 703]"
197,"[848, 703]"
197,"[848, 703]"
197,"[848, 703]"
197,"[848, 703]"
200,"[746, 566]"
200,"[746, 566]"
200,"[746, 566]"
200,"[746, 566]"
200,"[746, 566]"
200,"[746, 566]"
199,"[746, 714]"
199,"[746, 714]"
199,"[746, 714]"
199,"[746, 714]"
199,"[746, 714]"
199,"[746, 714]"
199,"[746, 714]"
199,"[746, 714]"
199,"[746, 714]"
199,"[746, 714]"
199,"[746, 714]"
199,"[746, 714]"
199,"[746, 714]"
199,"[746, 714]"
199,"[746, 714]"
199,"[746, 714]"
199,"[746, 714]"
199,"[746, 714]"
199,"[746, 714]"
199,"[746, 714]"
199,"[746, 714]"
199,"[746, 714]"
198,[153]
198,[153]
198,[153]
198,[153]
198,[153]
198,[153]
198,[153]
198,[153]
198,[153]
198,[153]
198,[153]
198,[153]
198,[153]
198,[153]
198,[153]
198,[153]
198,[153]
198,[153]
198,[153]
198,[153]
198,[153]
198,[153]
198,[153]
198,[153]
198,[153]
198,[153]
200,"[787, 703]"
200,"[787, 703]"
200,"[787, 703]"
200,"[787, 703]"
200,"[787, 703]"
200,"[787, 703]"
195,[787]
